Entity,Code,Year,CO₂ emissions per capita (per year) (tonnes per year)
French Guiana,GUF,1952,0.4404
French Guiana,GUF,1953,0.4404
French Guiana,GUF,1954,0.5505
French Guiana,GUF,1955,0.5505
French Guiana,GUF,1956,0.5138
French Guiana,GUF,1957,0.5138
French Guiana,GUF,1958,0.5872
French Guiana,GUF,1959,0.6973
French Guiana,GUF,1960,0.6606
French Guiana,GUF,1961,0.6239
French Guiana,GUF,1962,0.6239
French Guiana,GUF,1963,0.6973
French Guiana,GUF,1964,0.8074
French Guiana,GUF,1965,0.9542
French Guiana,GUF,1966,1.0643
French Guiana,GUF,1967,1.6515
French Guiana,GUF,1968,1.9084
French Guiana,GUF,1969,1.835
French Guiana,GUF,1970,2.0919
French Guiana,GUF,1971,2.0919
French Guiana,GUF,1972,2.0185
French Guiana,GUF,1973,2.1653
French Guiana,GUF,1974,1.9084
French Guiana,GUF,1975,2.0552
French Guiana,GUF,1976,4.6609
French Guiana,GUF,1977,5.6151
French Guiana,GUF,1978,5.2848
French Guiana,GUF,1979,8.4043
French Guiana,GUF,1980,5.5417
French Guiana,GUF,1981,4.5875
French Guiana,GUF,1982,4.8811
French Guiana,GUF,1983,4.9178
French Guiana,GUF,1984,4.3306
French Guiana,GUF,1985,4.2205
French Guiana,GUF,1986,3.9636
French Guiana,GUF,1987,4.2205
French Guiana,GUF,1988,4.8811
French Guiana,GUF,1989,6.0188
French Guiana,GUF,1990,5.3949
French Guiana,GUF,1991,5.4683
French Guiana,GUF,1992,5.5784
French Guiana,GUF,1993,5.3582
French Guiana,GUF,1994,4.5875
French Guiana,GUF,1995,4.1838
French Guiana,GUF,1996,3.3764
French Guiana,GUF,1997,3.1929
French Guiana,GUF,1998,4.0003
French Guiana,GUF,1999,2.936
French Guiana,GUF,2000,2.8259
French Guiana,GUF,2001,2.9727
French Guiana,GUF,2002,2.569
French Guiana,GUF,2003,3.1929
French Guiana,GUF,2004,2.936
French Guiana,GUF,2005,2.7525
French Guiana,GUF,2006,2.2754
French Guiana,GUF,2007,2.6424
French Guiana,GUF,2008,2.5323
French Guiana,GUF,2009,2.6057
French Guiana,GUF,2010,2.7525
French Guiana,GUF,2011,2.6791
French Guiana,GUF,2012,2.3855
French Guiana,GUF,2013,2.4956
French Guiana,GUF,2014,2.7892
French Polynesia,PYF,1955,0.6239
French Polynesia,PYF,1956,0.5872
French Polynesia,PYF,1957,0.6973
French Polynesia,PYF,1958,0.6973
French Polynesia,PYF,1959,0.367
French Polynesia,PYF,1960,0.4771
French Polynesia,PYF,1961,0.6973
French Polynesia,PYF,1962,0.5505
French Polynesia,PYF,1963,0.734
French Polynesia,PYF,1964,0.734
French Polynesia,PYF,1965,0.8808
French Polynesia,PYF,1966,1.2845
French Polynesia,PYF,1967,1.3946
French Polynesia,PYF,1968,1.468
French Polynesia,PYF,1969,1.5047
French Polynesia,PYF,1970,1.7616
French Polynesia,PYF,1971,1.9818
French Polynesia,PYF,1972,1.835
French Polynesia,PYF,1973,1.7249
French Polynesia,PYF,1974,1.7249
French Polynesia,PYF,1975,1.6515
French Polynesia,PYF,1976,1.9818
French Polynesia,PYF,1977,1.9818
French Polynesia,PYF,1978,2.202
French Polynesia,PYF,1979,1.9451
French Polynesia,PYF,1980,1.9451
French Polynesia,PYF,1981,2.1286
French Polynesia,PYF,1982,2.0919
French Polynesia,PYF,1983,2.569
French Polynesia,PYF,1984,2.7158
French Polynesia,PYF,1985,3.3764
French Polynesia,PYF,1986,3.3764
French Polynesia,PYF,1987,3.3397
French Polynesia,PYF,1988,3.0461
French Polynesia,PYF,1989,2.8259
French Polynesia,PYF,1990,2.2387
French Polynesia,PYF,1991,2.1653
French Polynesia,PYF,1992,2.0552
French Polynesia,PYF,1993,2.0552
French Polynesia,PYF,1994,2.0919
French Polynesia,PYF,1995,1.9818
French Polynesia,PYF,1996,1.9818
French Polynesia,PYF,1997,2.0185
French Polynesia,PYF,1998,1.9451
French Polynesia,PYF,1999,2.1286
French Polynesia,PYF,2000,2.3855
French Polynesia,PYF,2001,2.8259
French Polynesia,PYF,2002,2.8993
French Polynesia,PYF,2003,3.1195
French Polynesia,PYF,2004,3.0461
French Polynesia,PYF,2005,3.2296
French Polynesia,PYF,2006,3.1929
French Polynesia,PYF,2007,3.1562
French Polynesia,PYF,2008,3.2296
French Polynesia,PYF,2009,3.1929
French Polynesia,PYF,2010,3.1929
French Polynesia,PYF,2011,3.0828
French Polynesia,PYF,2012,2.9727
French Polynesia,PYF,2013,2.9727
French Polynesia,PYF,2014,2.8626
Gabon,GAB,1959,0.0367
Gabon,GAB,1960,0.2569
Gabon,GAB,1961,0.3303
Gabon,GAB,1962,0.1835
Gabon,GAB,1963,0.1468
Gabon,GAB,1964,0.367
Gabon,GAB,1965,0.4404
Gabon,GAB,1966,0.7707
Gabon,GAB,1967,1.9818
Gabon,GAB,1968,3.8168
Gabon,GAB,1969,2.7525
Gabon,GAB,1970,3.9269
Gabon,GAB,1971,5.2848
Gabon,GAB,1972,4.9545
Gabon,GAB,1973,9.3952
Gabon,GAB,1974,9.3952
Gabon,GAB,1975,9.0282
Gabon,GAB,1976,9.3585
Gabon,GAB,1977,10.0558
Gabon,GAB,1978,11.744
Gabon,GAB,1979,10.2026
Gabon,GAB,1980,9.7255
Gabon,GAB,1981,9.3585
Gabon,GAB,1982,9.0649
Gabon,GAB,1983,7.4134
Gabon,GAB,1984,7.7804
Gabon,GAB,1985,7.9639
Gabon,GAB,1986,6.0555
Gabon,GAB,1987,4.771
Gabon,GAB,1988,4.9912
Gabon,GAB,1989,6.4225
Gabon,GAB,1990,4.8444
Gabon,GAB,1991,4.7343
Gabon,GAB,1992,4.9912
Gabon,GAB,1993,4.8811
Gabon,GAB,1994,4.1471
Gabon,GAB,1995,4.2572
Gabon,GAB,1996,4.2572
Gabon,GAB,1997,4.1838
Gabon,GAB,1998,4.2205
Gabon,GAB,1999,4.0003
Gabon,GAB,2000,3.8168
Gabon,GAB,2001,3.8168
Gabon,GAB,2002,3.5599
Gabon,GAB,2003,3.5232
Gabon,GAB,2004,3.4865
Gabon,GAB,2005,3.5599
Gabon,GAB,2006,2.9727
Gabon,GAB,2007,2.8626
Gabon,GAB,2008,2.8259
Gabon,GAB,2009,2.8259
Gabon,GAB,2010,3.1195
Gabon,GAB,2011,3.1562
Gabon,GAB,2012,3.1562
Gabon,GAB,2013,3.1929
Gabon,GAB,2014,3.0828
Gambia,GMB,1950,0.0734
Gambia,GMB,1951,0.0734
Gambia,GMB,1952,0.0367
Gambia,GMB,1953,0.0367
Gambia,GMB,1954,0.0367
Gambia,GMB,1955,0.0367
Gambia,GMB,1956,0.0734
Gambia,GMB,1957,0.0734
Gambia,GMB,1958,0.0734
Gambia,GMB,1959,0.0367
Gambia,GMB,1960,0.0367
Gambia,GMB,1961,0.0734
Gambia,GMB,1962,0.0734
Gambia,GMB,1963,0.0734
Gambia,GMB,1964,0.0734
Gambia,GMB,1965,0.0734
Gambia,GMB,1966,0.0734
Gambia,GMB,1967,0.0734
Gambia,GMB,1968,0.0734
Gambia,GMB,1969,0.1101
Gambia,GMB,1970,0.1101
Gambia,GMB,1971,0.1101
Gambia,GMB,1972,0.1468
Gambia,GMB,1973,0.1101
Gambia,GMB,1974,0.1101
Gambia,GMB,1975,0.1835
Gambia,GMB,1976,0.1835
Gambia,GMB,1977,0.1835
Gambia,GMB,1978,0.2202
Gambia,GMB,1979,0.2569
Gambia,GMB,1980,0.2569
Gambia,GMB,1981,0.2569
Gambia,GMB,1982,0.2569
Gambia,GMB,1983,0.2202
Gambia,GMB,1984,0.2202
Gambia,GMB,1985,0.2202
Gambia,GMB,1986,0.2202
Gambia,GMB,1987,0.2202
Gambia,GMB,1988,0.2202
Gambia,GMB,1989,0.1835
Gambia,GMB,1990,0.1835
Gambia,GMB,1991,0.1835
Gambia,GMB,1992,0.1835
Gambia,GMB,1993,0.1835
Gambia,GMB,1994,0.1835
Gambia,GMB,1995,0.1835
Gambia,GMB,1996,0.1835
Gambia,GMB,1997,0.1468
Gambia,GMB,1998,0.1835
Gambia,GMB,1999,0.1835
Gambia,GMB,2000,0.1835
Gambia,GMB,2001,0.1835
Gambia,GMB,2002,0.2202
Gambia,GMB,2003,0.2202
Gambia,GMB,2004,0.2202
Gambia,GMB,2005,0.1835
Gambia,GMB,2006,0.1835
Gambia,GMB,2007,0.2202
Gambia,GMB,2008,0.2202
Gambia,GMB,2009,0.2202
Gambia,GMB,2010,0.2569
Gambia,GMB,2011,0.2569
Gambia,GMB,2012,0.2569
Gambia,GMB,2013,0.2202
Gambia,GMB,2014,0.2569
Georgia,GEO,1992,2.8626
Georgia,GEO,1993,1.9084
Georgia,GEO,1994,1.1744
Georgia,GEO,1995,0.4404
Georgia,GEO,1996,0.8074
Georgia,GEO,1997,0.9175
Georgia,GEO,1998,1.0276
Georgia,GEO,1999,0.9175
Georgia,GEO,2000,0.9542
Georgia,GEO,2001,0.8074
Georgia,GEO,2002,0.734
Georgia,GEO,2003,0.8441
Georgia,GEO,2004,0.9542
Georgia,GEO,2005,1.1377
Georgia,GEO,2006,1.3946
Georgia,GEO,2007,1.468
Georgia,GEO,2008,1.1744
Georgia,GEO,2009,1.468
Georgia,GEO,2010,1.5047
Georgia,GEO,2011,1.9084
Georgia,GEO,2012,2.0552
Georgia,GEO,2013,1.9084
Georgia,GEO,2014,2.2387
Germany,DEU,1950,6.973
Germany,DEU,1951,7.9272
Germany,DEU,1952,8.3309
Germany,DEU,1953,8.074
Germany,DEU,1954,8.4777
Germany,DEU,1955,9.2851
Germany,DEU,1956,9.8723
Germany,DEU,1957,9.8356
Germany,DEU,1958,9.2484
Germany,DEU,1959,9.1016
Germany,DEU,1960,9.8356
Germany,DEU,1961,9.8356
Germany,DEU,1962,10.3127
Germany,DEU,1963,11.0834
Germany,DEU,1964,11.1935
Germany,DEU,1965,11.0467
Germany,DEU,1966,10.7531
Germany,DEU,1967,10.6063
Germany,DEU,1968,11.2669
Germany,DEU,1969,12.111
Germany,DEU,1970,12.3312
Germany,DEU,1971,12.3679
Germany,DEU,1972,12.4413
Germany,DEU,1973,13.0285
Germany,DEU,1974,12.6248
Germany,DEU,1975,11.5972
Germany,DEU,1976,12.8817
Germany,DEU,1977,12.1477
Germany,DEU,1978,12.5514
Germany,DEU,1979,13.1386
Germany,DEU,1980,12.8083
Germany,DEU,1981,11.9642
Germany,DEU,1982,11.4504
Germany,DEU,1983,11.4504
Germany,DEU,1984,11.6339
Germany,DEU,1985,11.5605
Germany,DEU,1986,11.5605
Germany,DEU,1987,11.3403
Germany,DEU,1988,11.377
Germany,DEU,1989,11.1568
Germany,DEU,1990,11.4871
Germany,DEU,1991,11.6706
Germany,DEU,1992,11.1201
Germany,DEU,1993,10.8632
Germany,DEU,1994,10.643
Germany,DEU,1995,10.5696
Germany,DEU,1996,10.8265
Germany,DEU,1997,10.4962
Germany,DEU,1998,10.3861
Germany,DEU,1999,9.9824
Germany,DEU,2000,10.0925
Germany,DEU,2001,10.3861
Germany,DEU,2002,10.0558
Germany,DEU,2003,9.9824
Germany,DEU,2004,9.909
Germany,DEU,2005,9.6521
Germany,DEU,2006,9.909
Germany,DEU,2007,9.3585
Germany,DEU,2008,9.3585
Germany,DEU,2009,8.9915
Germany,DEU,2010,9.4319
Germany,DEU,2011,9.1016
Germany,DEU,2012,9.2117
Germany,DEU,2013,9.3952
Germany,DEU,2014,8.9181
Ghana,GHA,1950,0.1101
Ghana,GHA,1951,0.1835
Ghana,GHA,1952,0.1835
Ghana,GHA,1953,0.1835
Ghana,GHA,1954,0.1835
Ghana,GHA,1955,0.2202
Ghana,GHA,1956,0.1835
Ghana,GHA,1957,0.2202
Ghana,GHA,1958,0.2202
Ghana,GHA,1959,0.2202
Ghana,GHA,1960,0.2202
Ghana,GHA,1961,0.1835
Ghana,GHA,1962,0.1835
Ghana,GHA,1963,0.2202
Ghana,GHA,1964,0.2202
Ghana,GHA,1965,0.2202
Ghana,GHA,1966,0.1835
Ghana,GHA,1967,0.1835
Ghana,GHA,1968,0.2202
Ghana,GHA,1969,0.1835
Ghana,GHA,1970,0.2936
Ghana,GHA,1971,0.2569
Ghana,GHA,1972,0.2569
Ghana,GHA,1973,0.2569
Ghana,GHA,1974,0.2936
Ghana,GHA,1975,0.2936
Ghana,GHA,1976,0.2569
Ghana,GHA,1977,0.2936
Ghana,GHA,1978,0.2936
Ghana,GHA,1979,0.2569
Ghana,GHA,1980,0.2202
Ghana,GHA,1981,0.2569
Ghana,GHA,1982,0.2569
Ghana,GHA,1983,0.2936
Ghana,GHA,1984,0.2202
Ghana,GHA,1985,0.2569
Ghana,GHA,1986,0.2202
Ghana,GHA,1987,0.2569
Ghana,GHA,1988,0.2569
Ghana,GHA,1989,0.2202
Ghana,GHA,1990,0.2569
Ghana,GHA,1991,0.2569
Ghana,GHA,1992,0.2569
Ghana,GHA,1993,0.2936
Ghana,GHA,1994,0.2936
Ghana,GHA,1995,0.2936
Ghana,GHA,1996,0.3303
Ghana,GHA,1997,0.367
Ghana,GHA,1998,0.367
Ghana,GHA,1999,0.367
Ghana,GHA,2000,0.3303
Ghana,GHA,2001,0.367
Ghana,GHA,2002,0.367
Ghana,GHA,2003,0.367
Ghana,GHA,2004,0.3303
Ghana,GHA,2005,0.3303
Ghana,GHA,2006,0.4404
Ghana,GHA,2007,0.4404
Ghana,GHA,2008,0.4037
Ghana,GHA,2009,0.3303
Ghana,GHA,2010,0.4037
Ghana,GHA,2011,0.4037
Ghana,GHA,2012,0.4771
Ghana,GHA,2013,0.5505
Ghana,GHA,2014,0.5505
Gibraltar,GIB,1950,5.7619
Gibraltar,GIB,1951,4.9912
Gibraltar,GIB,1952,3.5232
Gibraltar,GIB,1953,3.0828
Gibraltar,GIB,1954,2.569
Gibraltar,GIB,1955,2.8259
Gibraltar,GIB,1956,2.4222
Gibraltar,GIB,1957,2.4222
Gibraltar,GIB,1958,2.5323
Gibraltar,GIB,1959,2.2754
Gibraltar,GIB,1960,2.2754
Gibraltar,GIB,1961,2.3855
Gibraltar,GIB,1962,2.4956
Gibraltar,GIB,1963,2.4222
Gibraltar,GIB,1964,2.4222
Gibraltar,GIB,1965,2.1286
Gibraltar,GIB,1966,2.3488
Gibraltar,GIB,1967,2.569
Gibraltar,GIB,1968,2.6791
Gibraltar,GIB,1969,2.7525
Gibraltar,GIB,1970,2.8626
Gibraltar,GIB,1971,3.2296
Gibraltar,GIB,1972,2.936
Gibraltar,GIB,1973,3.303
Gibraltar,GIB,1974,3.0461
Gibraltar,GIB,1975,3.4865
Gibraltar,GIB,1976,3.0094
Gibraltar,GIB,1977,2.9727
Gibraltar,GIB,1978,2.7158
Gibraltar,GIB,1979,3.4865
Gibraltar,GIB,1980,3.3397
Gibraltar,GIB,1981,1.9451
Gibraltar,GIB,1982,0.8074
Gibraltar,GIB,1983,1.3946
Gibraltar,GIB,1984,1.2845
Gibraltar,GIB,1985,1.6148
Gibraltar,GIB,1986,1.5047
Gibraltar,GIB,1987,1.835
Gibraltar,GIB,1988,2.6424
Gibraltar,GIB,1989,2.6424
Gibraltar,GIB,1990,5.2848
Gibraltar,GIB,1991,7.4134
Gibraltar,GIB,1992,8.7346
Gibraltar,GIB,1993,8.8447
Gibraltar,GIB,1994,10.3861
Gibraltar,GIB,1995,10.1292
Gibraltar,GIB,1996,10.3494
Gibraltar,GIB,1997,10.7164
Gibraltar,GIB,1998,11.3036
Gibraltar,GIB,1999,11.744
Gibraltar,GIB,2000,12.2578
Gibraltar,GIB,2001,12.478
Gibraltar,GIB,2002,12.5147
Gibraltar,GIB,2003,12.5514
Gibraltar,GIB,2004,13.4322
Gibraltar,GIB,2005,13.7258
Gibraltar,GIB,2006,14.2763
Gibraltar,GIB,2007,14.1662
Gibraltar,GIB,2008,14.4598
Gibraltar,GIB,2009,15.2672
Gibraltar,GIB,2010,15.1938
Gibraltar,GIB,2011,14.5332
Gibraltar,GIB,2012,14.68
Gibraltar,GIB,2013,15.4874
Gibraltar,GIB,2014,16.515
Greece,GRC,1950,0.5505
Greece,GRC,1951,0.5872
Greece,GRC,1952,0.6239
Greece,GRC,1953,0.6239
Greece,GRC,1954,0.6606
Greece,GRC,1955,0.734
Greece,GRC,1956,0.7707
Greece,GRC,1957,0.8441
Greece,GRC,1958,0.9175
Greece,GRC,1959,0.9909
Greece,GRC,1960,1.1377
Greece,GRC,1961,1.1744
Greece,GRC,1962,1.2111
Greece,GRC,1963,1.4313
Greece,GRC,1964,1.5414
Greece,GRC,1965,1.9818
Greece,GRC,1966,2.1653
Greece,GRC,1967,2.2754
Greece,GRC,1968,2.569
Greece,GRC,1969,2.8993
Greece,GRC,1970,2.7525
Greece,GRC,1971,3.1562
Greece,GRC,1972,3.5599
Greece,GRC,1973,4.1838
Greece,GRC,1974,4.037
Greece,GRC,1975,4.2939
Greece,GRC,1976,4.6976
Greece,GRC,1977,5.0646
Greece,GRC,1978,5.1013
Greece,GRC,1979,5.3949
Greece,GRC,1980,5.3215
Greece,GRC,1981,5.2114
Greece,GRC,1982,5.3215
Greece,GRC,1983,5.6518
Greece,GRC,1984,5.7619
Greece,GRC,1985,6.0922
Greece,GRC,1986,5.9454
Greece,GRC,1987,6.3491
Greece,GRC,1988,6.7895
Greece,GRC,1989,7.34
Greece,GRC,1990,7.3033
Greece,GRC,1991,7.2299
Greece,GRC,1992,7.3033
Greece,GRC,1993,7.2299
Greece,GRC,1994,7.3767
Greece,GRC,1995,7.3767
Greece,GRC,1996,7.4501
Greece,GRC,1997,7.7437
Greece,GRC,1998,8.074
Greece,GRC,1999,7.9272
Greece,GRC,2000,8.3309
Greece,GRC,2001,8.5144
Greece,GRC,2002,8.4777
Greece,GRC,2003,8.6245
Greece,GRC,2004,8.7346
Greece,GRC,2005,8.8447
Greece,GRC,2006,8.6612
Greece,GRC,2007,8.8814
Greece,GRC,2008,8.6612
Greece,GRC,2009,8.2208
Greece,GRC,2010,7.5235
Greece,GRC,2011,7.1565
Greece,GRC,2012,7.1932
Greece,GRC,2013,6.2757
Greece,GRC,2014,6.1289
Greenland,GRL,1950,4.3673
Greenland,GRL,1951,4.2205
Greenland,GRL,1952,4.4774
Greenland,GRL,1953,4.8444
Greenland,GRL,1954,4.037
Greenland,GRL,1955,7.8538
Greenland,GRL,1956,5.1747
Greenland,GRL,1957,5.6885
Greenland,GRL,1958,7.6336
Greenland,GRL,1959,7.4868
Greenland,GRL,1960,6.8629
Greenland,GRL,1961,8.6979
Greenland,GRL,1962,7.5602
Greenland,GRL,1963,9.0649
Greenland,GRL,1964,8.3309
Greenland,GRL,1965,8.7713
Greenland,GRL,1966,9.542
Greenland,GRL,1967,9.8723
Greenland,GRL,1968,12.4046
Greenland,GRL,1969,9.0282
Greenland,GRL,1970,8.2208
Greenland,GRL,1971,9.9457
Greenland,GRL,1972,11.4871
Greenland,GRL,1973,11.4504
Greenland,GRL,1974,11.3403
Greenland,GRL,1975,10.2393
Greenland,GRL,1976,4.404
Greenland,GRL,1977,14.4965
Greenland,GRL,1978,7.8538
Greenland,GRL,1979,11.4871
Greenland,GRL,1980,11.2302
Greenland,GRL,1981,10.4228
Greenland,GRL,1982,10.0925
Greenland,GRL,1983,6.973
Greenland,GRL,1984,10.8265
Greenland,GRL,1985,9.5787
Greenland,GRL,1986,6.0555
Greenland,GRL,1987,4.3673
Greenland,GRL,1988,9.9824
Greenland,GRL,1989,8.5511
Greenland,GRL,1990,9.9457
Greenland,GRL,1991,9.8356
Greenland,GRL,1992,8.6612
Greenland,GRL,1993,8.9915
Greenland,GRL,1994,9.0649
Greenland,GRL,1995,9.0649
Greenland,GRL,1996,9.2851
Greenland,GRL,1997,9.3585
Greenland,GRL,1998,9.4686
Greenland,GRL,1999,9.6521
Greenland,GRL,2000,9.4686
Greenland,GRL,2001,9.542
Greenland,GRL,2002,9.542
Greenland,GRL,2003,9.3585
Greenland,GRL,2004,10.2393
Greenland,GRL,2005,10.643
Greenland,GRL,2006,10.9366
Greenland,GRL,2007,11.2669
Greenland,GRL,2008,11.6706
Greenland,GRL,2009,10.1292
Greenland,GRL,2010,11.744
Greenland,GRL,2011,12.5881
Greenland,GRL,2012,10.0925
Greenland,GRL,2013,9.8356
Greenland,GRL,2014,9.0282
Grenada,GRD,1950,0.0734
Grenada,GRD,1951,0.1101
Grenada,GRD,1952,0.1101
Grenada,GRD,1953,0.1101
Grenada,GRD,1954,0.1101
Grenada,GRD,1955,0.1468
Grenada,GRD,1956,0.1468
Grenada,GRD,1957,0.1468
Grenada,GRD,1958,0.1835
Grenada,GRD,1959,0.1835
Grenada,GRD,1960,0.2569
Grenada,GRD,1961,0.2202
Grenada,GRD,1962,0.2569
Grenada,GRD,1963,0.1468
Grenada,GRD,1964,0.2202
Grenada,GRD,1965,0.2202
Grenada,GRD,1966,0.2936
Grenada,GRD,1967,0.4037
Grenada,GRD,1968,0.4037
Grenada,GRD,1969,0.4771
Grenada,GRD,1970,0.4404
Grenada,GRD,1971,0.4771
Grenada,GRD,1972,0.5138
Grenada,GRD,1973,0.5872
Grenada,GRD,1974,0.4037
Grenada,GRD,1975,0.5138
Grenada,GRD,1976,0.5505
Grenada,GRD,1977,0.5505
Grenada,GRD,1978,0.5872
Grenada,GRD,1979,0.5505
Grenada,GRD,1980,0.5505
Grenada,GRD,1981,0.6606
Grenada,GRD,1982,0.6606
Grenada,GRD,1983,0.6239
Grenada,GRD,1984,0.6239
Grenada,GRD,1985,0.6239
Grenada,GRD,1986,0.6606
Grenada,GRD,1987,0.734
Grenada,GRD,1988,0.9542
Grenada,GRD,1989,1.0643
Grenada,GRD,1990,1.101
Grenada,GRD,1991,1.1377
Grenada,GRD,1992,1.2111
Grenada,GRD,1993,1.2478
Grenada,GRD,1994,1.4313
Grenada,GRD,1995,1.5047
Grenada,GRD,1996,1.5414
Grenada,GRD,1997,1.6882
Grenada,GRD,1998,1.7249
Grenada,GRD,1999,1.9084
Grenada,GRD,2000,1.8717
Grenada,GRD,2001,1.9084
Grenada,GRD,2002,2.0185
Grenada,GRD,2003,2.0919
Grenada,GRD,2004,2.0185
Grenada,GRD,2005,2.1286
Grenada,GRD,2006,2.2387
Grenada,GRD,2007,2.3121
Grenada,GRD,2008,2.4222
Grenada,GRD,2009,2.4589
Grenada,GRD,2010,2.4956
Grenada,GRD,2011,2.3855
Grenada,GRD,2012,2.569
Grenada,GRD,2013,2.8626
Grenada,GRD,2014,2.2754
Guadeloupe,GLP,1950,0.2936
Guadeloupe,GLP,1951,0.3303
Guadeloupe,GLP,1952,0.2936
Guadeloupe,GLP,1953,0.2936
Guadeloupe,GLP,1954,0.3303
Guadeloupe,GLP,1955,0.3303
Guadeloupe,GLP,1956,0.367
Guadeloupe,GLP,1957,0.4404
Guadeloupe,GLP,1958,0.4404
Guadeloupe,GLP,1959,0.5505
Guadeloupe,GLP,1960,0.5505
Guadeloupe,GLP,1961,0.6239
Guadeloupe,GLP,1962,0.6606
Guadeloupe,GLP,1963,0.6973
Guadeloupe,GLP,1964,0.734
Guadeloupe,GLP,1965,0.6973
Guadeloupe,GLP,1966,0.8441
Guadeloupe,GLP,1967,0.9175
Guadeloupe,GLP,1968,0.8808
Guadeloupe,GLP,1969,0.9909
Guadeloupe,GLP,1970,0.9542
Guadeloupe,GLP,1971,1.0643
Guadeloupe,GLP,1972,1.1744
Guadeloupe,GLP,1973,1.2478
Guadeloupe,GLP,1974,1.1744
Guadeloupe,GLP,1975,1.2111
Guadeloupe,GLP,1976,1.5047
Guadeloupe,GLP,1977,1.6148
Guadeloupe,GLP,1978,1.6148
Guadeloupe,GLP,1979,1.6515
Guadeloupe,GLP,1980,1.9084
Guadeloupe,GLP,1981,2.3855
Guadeloupe,GLP,1982,2.2754
Guadeloupe,GLP,1983,2.3855
Guadeloupe,GLP,1984,2.5323
Guadeloupe,GLP,1985,2.4956
Guadeloupe,GLP,1986,2.6424
Guadeloupe,GLP,1987,2.7525
Guadeloupe,GLP,1988,3.0094
Guadeloupe,GLP,1989,3.1195
Guadeloupe,GLP,1990,3.3397
Guadeloupe,GLP,1991,3.303
Guadeloupe,GLP,1992,3.4131
Guadeloupe,GLP,1993,3.4498
Guadeloupe,GLP,1994,3.5232
Guadeloupe,GLP,1995,3.6333
Guadeloupe,GLP,1996,3.7801
Guadeloupe,GLP,1997,3.8902
Guadeloupe,GLP,1998,4.9545
Guadeloupe,GLP,1999,4.4774
Guadeloupe,GLP,2000,4.4774
Guadeloupe,GLP,2001,4.8077
Guadeloupe,GLP,2002,4.8444
Guadeloupe,GLP,2003,5.1013
Guadeloupe,GLP,2004,5.2481
Guadeloupe,GLP,2005,4.9912
Guadeloupe,GLP,2006,4.8077
Guadeloupe,GLP,2007,5.1747
Guadeloupe,GLP,2008,5.0646
Guadeloupe,GLP,2009,5.0646
Guadeloupe,GLP,2010,5.0279
Guadeloupe,GLP,2011,5.3215
Guadeloupe,GLP,2012,5.5417
Guadeloupe,GLP,2013,5.505
Guadeloupe,GLP,2014,5.505
Guatemala,GTM,1950,0.1835
Guatemala,GTM,1951,0.1835
Guatemala,GTM,1952,0.1835
Guatemala,GTM,1953,0.1835
Guatemala,GTM,1954,0.2202
Guatemala,GTM,1955,0.2569
Guatemala,GTM,1956,0.2569
Guatemala,GTM,1957,0.2569
Guatemala,GTM,1958,0.2936
Guatemala,GTM,1959,0.2936
Guatemala,GTM,1960,0.3303
Guatemala,GTM,1961,0.3303
Guatemala,GTM,1962,0.3303
Guatemala,GTM,1963,0.3303
Guatemala,GTM,1964,0.367
Guatemala,GTM,1965,0.4037
Guatemala,GTM,1966,0.367
Guatemala,GTM,1967,0.4037
Guatemala,GTM,1968,0.4037
Guatemala,GTM,1969,0.4404
Guatemala,GTM,1970,0.4404
Guatemala,GTM,1971,0.4404
Guatemala,GTM,1972,0.4771
Guatemala,GTM,1973,0.5138
Guatemala,GTM,1974,0.5138
Guatemala,GTM,1975,0.5505
Guatemala,GTM,1976,0.5138
Guatemala,GTM,1977,0.5872
Guatemala,GTM,1978,0.6239
Guatemala,GTM,1979,0.6973
Guatemala,GTM,1980,0.6239
Guatemala,GTM,1981,0.5505
Guatemala,GTM,1982,0.4771
Guatemala,GTM,1983,0.4037
Guatemala,GTM,1984,0.4404
Guatemala,GTM,1985,0.4404
Guatemala,GTM,1986,0.4404
Guatemala,GTM,1987,0.4771
Guatemala,GTM,1988,0.4771
Guatemala,GTM,1989,0.4771
Guatemala,GTM,1990,0.5872
Guatemala,GTM,1991,0.5505
Guatemala,GTM,1992,0.6606
Guatemala,GTM,1993,0.5872
Guatemala,GTM,1994,0.6973
Guatemala,GTM,1995,0.734
Guatemala,GTM,1996,0.6606
Guatemala,GTM,1997,0.734
Guatemala,GTM,1998,0.8074
Guatemala,GTM,1999,0.8074
Guatemala,GTM,2000,0.8808
Guatemala,GTM,2001,0.9175
Guatemala,GTM,2002,0.9542
Guatemala,GTM,2003,0.8808
Guatemala,GTM,2004,0.9542
Guatemala,GTM,2005,0.9909
Guatemala,GTM,2006,0.9542
Guatemala,GTM,2007,0.9542
Guatemala,GTM,2008,0.8441
Guatemala,GTM,2009,0.8074
Guatemala,GTM,2010,0.8074
Guatemala,GTM,2011,0.7707
Guatemala,GTM,2012,0.7707
Guatemala,GTM,2013,0.8808
Guatemala,GTM,2014,1.1377
Guinea,GIN,1958,0.0367
Guinea,GIN,1959,0.0367
Guinea,GIN,1960,0.1101
Guinea,GIN,1961,0.1835
Guinea,GIN,1962,0.1835
Guinea,GIN,1963,0.1835
Guinea,GIN,1964,0.1835
Guinea,GIN,1965,0.1835
Guinea,GIN,1966,0.1835
Guinea,GIN,1967,0.1835
Guinea,GIN,1968,0.1835
Guinea,GIN,1969,0.1835
